source_file,license_year,region_crc,system,stream,catch_record_code,species,month,year,harvest
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Chinook,4,2023,365.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Chinook,5,2023,398.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Chinook,6,2023,232.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Chinook,7,2023,100.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Chinook,9,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Pink,8,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Coho,8,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Coho,9,2023,778.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Coho,10,2023,1474.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Coho,11,2023,132.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Coho,12,2023,149.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Sockeye,6,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Sockeye,7,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Jackchin,5,2023,65.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Jackchin,6,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Jackchin,7,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Jackchin,8,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Jackchin,9,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Jackcoho,9,2023,712.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Jackcoho,10,2023,1870.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Jackcoho,11,2023,66.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. below Mayfield Dam,561,Jackcoho,12,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. between Mayfield & Cowlitz Falls Dams,563,Jackcoho,10,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Chinook,5,2023,36.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Chinook,6,2023,18.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Chinook,7,2023,36.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Chinook,8,2023,36.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Chinook,10,2023,54.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Coho,9,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Coho,10,2023,719.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Coho,11,2023,212.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Jackchin,6,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Jackcoho,9,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Jackcoho,10,2023,817.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Cowlitz R. above Cowlitz Falls Dam,559,Jackcoho,11,2023,360.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Green River (Cowlitz Co.) above Toutle Hatchery,566,Sockeye,7,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Green River (Cowlitz Co.) below Toutle Hatchery,565,Chinook,7,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Green River (Cowlitz Co.) below Toutle Hatchery,565,Coho,10,2023,147.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Tilton River,571,Coho,9,2023,507.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Tilton River,571,Coho,10,2023,1291.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Tilton River,571,Coho,11,2023,539.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Tilton River,571,Coho,12,2023,98.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Tilton River,571,Jackchin,11,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Tilton River,571,Jackcoho,9,2023,49.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Tilton River,571,Jackcoho,10,2023,212.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Tilton River,571,Jackcoho,11,2023,82.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Tilton River,571,Jackcoho,12,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Toutle River,573,Chinook,6,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,Toutle River,573,Chinook,9,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,"Toutle River, No Fork",575,Chinook,9,2023,327.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,"Toutle River, No Fork",575,Chinook,10,2023,49.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,"Toutle River, No Fork",575,Coho,9,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,"Toutle River, No Fork",575,Coho,10,2023,736.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,"Toutle River, No Fork",575,Jackchin,9,2023,82.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,"Toutle River, No Fork",575,Jackcoho,9,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Cowlitz R. System,"Toutle River, No Fork",575,Jackcoho,10,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Chinook,4,2023,117.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Chinook,5,2023,50.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Chinook,6,2023,50.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Chinook,7,2023,335.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Chinook,8,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Chinook,9,2023,184.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Chinook,10,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Coho,9,2023,151.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Coho,10,2023,100.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Sockeye,7,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Jackchin,4,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Jackchin,7,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Jackchin,8,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Jackchin,9,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Jackchin,10,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,Lewis River,611,Jackcoho,10,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Chinook,4,2023,301.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Chinook,5,2023,50.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Chinook,6,2023,184.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Chinook,7,2023,50.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Chinook,8,2023,251.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Chinook,9,2023,307.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Chinook,10,2023,219.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Chinook,11,2023,33.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Chinook,3,2024,167.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Pink,9,2023,18.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Pink,10,2023,51.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Coho,8,2023,34.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Coho,9,2023,2923.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Coho,10,2023,2239.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Coho,11,2023,354.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Coho,12,2023,34.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Jackchin,4,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Jackchin,6,2023,105.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Jackchin,8,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Jackchin,9,2023,227.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Jackchin,10,2023,52.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Jackcoho,8,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Jackcoho,9,2023,1369.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Jackcoho,10,2023,338.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lewis R. System,"Lewis River, North Fork",615,Jackcoho,11,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Abernathy Creek,501,Coho,11,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Chinook River,515,Chum,10,2023,34.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Chinook River,515,Coho,10,2023,34.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Chinook River,515,Jackcoho,10,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Coal Creek (Cowlitz Co),517,Chinook,8,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Coal Creek (Cowlitz Co),517,Coho,9,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Coal Creek (Cowlitz Co),517,Coho,10,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Elochoman River above Foster Rd Bridge,584,Sockeye,8,2023,68.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Grays River above Barr Rd Bridge,595,Chinook,9,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Grays River below Barr Rd Bridge,594,Coho,11,2023,102.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River above Kalama Falls Hatchery,602,Coho,10,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River above Kalama Falls Hatchery,602,Jackchin,8,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River above Kalama Falls Hatchery,602,Jackcoho,10,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Chinook,4,2023,87.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Chinook,5,2023,402.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Chinook,6,2023,140.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Chinook,7,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Chinook,8,2023,175.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Chinook,9,2023,629.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Coho,6,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Coho,9,2023,104.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Coho,10,2023,661.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Coho,11,2023,104.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Jackchin,4,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Jackchin,5,2023,34.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Jackchin,6,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Jackcoho,10,2023,85.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River below Modrow Bridge,604,Jackcoho,11,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River between Modrow Bridge and Kalama Falls Hatchery,603,Chinook,4,2023,136.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River between Modrow Bridge and Kalama Falls Hatchery,603,Chinook,5,2023,171.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River between Modrow Bridge and Kalama Falls Hatchery,603,Chinook,6,2023,171.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River between Modrow Bridge and Kalama Falls Hatchery,603,Coho,10,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River between Modrow Bridge and Kalama Falls Hatchery,603,Coho,11,2023,51.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River between Modrow Bridge and Kalama Falls Hatchery,603,Jackchin,5,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River between Modrow Bridge and Kalama Falls Hatchery,603,Jackchin,6,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River between Modrow Bridge and Kalama Falls Hatchery,603,Jackcoho,10,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Kalama River between Modrow Bridge and Kalama Falls Hatchery,603,Jackcoho,11,2023,34.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,"Washougal R., West Fork",665,Chinook,9,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Washougal River above County Line Access,668,Chinook,8,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Washougal River above County Line Access,668,Chinook,9,2023,34.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Chinook,9,2023,273.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Chinook,10,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Coho,9,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Lower,Lower Columbia,Washougal River below County Line Access,667,Coho,10,2023,17.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Chinook,9,2023,20.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Coho,9,2023,61.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Big White Salmon River,Big White Salmon River,508,Jackcoho,10,2023,101.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,5,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,8,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,9,2023,602.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Chinook,10,2023,523.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Pink,9,2023,32.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,9,2023,32.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,10,2023,48.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Coho,11,2023,111.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,5,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,9,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackchin,10,2023,158.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River above Fishway 5,608,Jackcoho,10,2023,16.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,9,2023,871.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,10,2023,523.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chinook,11,2023,32.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,10,2023,79.0
Salmon_Freshwater_Estimates_2023.xlsx,2023-24,Columbia - Middle,Klickitat River,Klickitat River below Fishway 5,607,Chum,11,2023,48.0
