fishery_name,week,angler_final,hours,total_hours,prop
Lower Cowlitz salmon and steelhead 2022-23,2023-03-12,Boat,370.85,669.9000000000001,0.5535900880728466
Lower Cowlitz salmon and steelhead 2022-23,2023-03-19,Bank,33.71666666666667,48.61666666666667,0.6935207404868016
Lower Cowlitz salmon and steelhead 2022-23,2023-03-19,Boat,14.9,48.61666666666667,0.3064792595131985
Lower Cowlitz salmon and steelhead 2022-23,2023-03-26,Bank,72.28333333333333,237.66666666666666,0.3041374474053296
Lower Cowlitz salmon and steelhead 2022-23,2023-03-26,Boat,165.38333333333333,237.66666666666666,0.6958625525946704
Lower Cowlitz salmon and steelhead 2022-23,2023-04-02,Bank,138.5,254.25,0.5447394296951819
Lower Cowlitz salmon and steelhead 2022-23,2023-04-02,Boat,115.75,254.25,0.4552605703048181
Lower Cowlitz salmon and steelhead 2022-23,2023-04-09,Bank,86.43333333333334,175.5,0.4924976258309592
Lower Cowlitz salmon and steelhead 2022-23,2023-04-09,Boat,89.06666666666666,175.5,0.5075023741690408
Lower Cowlitz salmon and steelhead 2022-23,2023-04-16,Bank,77.76666666666667,77.76666666666667,1
Lower Cowlitz salmon and steelhead 2022-23,2023-04-23,Bank,109.43333333333334,122.08333333333334,0.8963822525597269
Lower Cowlitz salmon and steelhead 2022-23,2023-04-23,Boat,12.649999999999999,122.08333333333334,0.10361774744027302
Lower Cowlitz salmon and steelhead 2022-23,2023-04-30,Bank,162.46666666666667,185.26666666666668,0.8769341489744512
Lower Cowlitz salmon and steelhead 2022-23,2023-04-30,Boat,22.8,185.26666666666668,0.12306585102554875
Lower Cowlitz salmon and steelhead 2022-23,2023-05-07,Bank,9.983333333333334,37.583333333333336,0.2656319290465632
Lower Cowlitz salmon and steelhead 2022-23,2023-05-07,Boat,27.6,37.583333333333336,0.7343680709534368
Lower Cowlitz salmon and steelhead 2022-23,2023-05-14,Bank,52.46666666666667,99.83333333333334,0.525542570951586
Lower Cowlitz salmon and steelhead 2022-23,2023-05-14,Boat,47.36666666666667,99.83333333333334,0.474457429048414
Lower Cowlitz salmon and steelhead 2022-23,2023-05-21,Bank,60.05,116.88333333333333,0.5137601597034079
Lower Cowlitz salmon and steelhead 2022-23,2023-05-21,Boat,56.833333333333336,116.88333333333333,0.4862398402965921
Lower Cowlitz salmon and steelhead 2022-23,2023-05-28,Bank,146.3,178.31666666666666,0.8204505093934014
Lower Cowlitz salmon and steelhead 2022-23,2023-05-28,Boat,32.016666666666666,178.31666666666666,0.17954949060659875
Lower Cowlitz salmon and steelhead 2022-23,2023-06-04,Bank,161.85,234.8,0.68931005110732535
Lower Cowlitz salmon and steelhead 2022-23,2023-06-04,Boat,72.95,234.8,0.3106899488926746
Lower Cowlitz salmon and steelhead 2022-23,2023-06-11,Bank,113.83333333333333,362.75,0.313806570181484
Lower Cowlitz salmon and steelhead 2022-23,2023-06-11,Boat,248.91666666666666,362.75,0.6861934298185159
Lower Cowlitz salmon and steelhead 2022-23,2023-06-18,Bank,217.38333333333333,472.25,0.460314099170637
Lower Cowlitz salmon and steelhead 2022-23,2023-06-18,Boat,254.86666666666667,472.25,0.539685900829363
Lower Cowlitz salmon and steelhead 2022-23,2023-06-25,Bank,64.36666666666666,133.33333333333331,0.48275
Lower Cowlitz salmon and steelhead 2022-23,2023-06-25,Boat,68.96666666666667,133.33333333333331,0.5172500000000001
Lower Cowlitz salmon and steelhead 2022-23,2023-07-02,Bank,299.40000000000003,564.5,0.5303808680248008
Lower Cowlitz salmon and steelhead 2022-23,2023-07-02,Boat,265.09999999999997,564.5,0.4696191319751992
Lower Cowlitz salmon and steelhead 2022-23,2023-07-09,Bank,297.3833333333333,769.0833333333333,0.38667244555206415
Lower Cowlitz salmon and steelhead 2022-23,2023-07-09,Boat,471.7,769.0833333333333,0.6133275544479359
Lower Cowlitz salmon and steelhead 2022-23,2023-07-16,Bank,215.03333333333333,996.6666666666666,0.21575250836120402
Lower Cowlitz salmon and steelhead 2022-23,2023-07-16,Boat,781.6333333333333,996.6666666666666,0.784247491638796
Lower Cowlitz salmon and steelhead 2022-23,2023-07-23,Bank,63.766666666666666,454.5833333333333,0.1402749770852429
Lower Cowlitz salmon and steelhead 2022-23,2023-07-23,Boat,390.81666666666666,454.5833333333333,0.8597250229147572
Lower Cowlitz salmon and steelhead 2023-24,2023-07-30,Bank,5.35,80.23333333333333,0.06668051516410468
Lower Cowlitz salmon and steelhead 2023-24,2023-07-30,Boat,74.88333333333334,80.23333333333333,0.9333194848358953
Lower Cowlitz salmon and steelhead 2023-24,2023-08-06,Bank,60.63333333333333,108.26666666666667,0.5600369458128078
Lower Cowlitz salmon and steelhead 2023-24,2023-08-06,Boat,47.63333333333333,108.26666666666667,0.4399630541871921
Lower Cowlitz salmon and steelhead 2023-24,2023-08-13,Bank,59.65,263.5,0.22637571157495257
Lower Cowlitz salmon and steelhead 2023-24,2023-08-13,Boat,203.85,263.5,0.7736242884250474
Lower Cowlitz salmon and steelhead 2023-24,2023-08-20,Bank,72.75,282.83333333333337,0.2572186210960518
Lower Cowlitz salmon and steelhead 2023-24,2023-08-20,Boat,210.08333333333334,282.83333333333337,0.7427813789039481
Lower Cowlitz salmon and steelhead 2023-24,2023-08-27,Bank,129.66666666666666,210.79999999999998,0.6151170145477546
Lower Cowlitz salmon and steelhead 2023-24,2023-08-27,Boat,81.13333333333333,210.79999999999998,0.3848829854522454
Lower Cowlitz salmon and steelhead 2023-24,2023-09-03,Bank,102.8,167.6,0.6133651551312649
Lower Cowlitz salmon and steelhead 2023-24,2023-09-03,Boat,64.8,167.6,0.38663484486873506
Lower Cowlitz salmon and steelhead 2023-24,2023-09-10,Bank,154.11666666666667,246.9,0.6242068313757256
Lower Cowlitz salmon and steelhead 2023-24,2023-09-10,Boat,92.78333333333333,246.9,0.3757931686242743
Lower Cowlitz salmon and steelhead 2023-24,2023-09-17,Bank,208.61666666666667,296.2,0.7043101507990097
Lower Cowlitz salmon and steelhead 2023-24,2023-09-17,Boat,87.58333333333333,296.2,0.29568984920099034
Lower Cowlitz salmon and steelhead 2023-24,2023-09-24,Bank,269.06666666666666,394.9666666666667,0.6812389231158748
Lower Cowlitz salmon and steelhead 2023-24,2023-09-24,Boat,125.9,394.9666666666667,0.31876107688412525
Lower Cowlitz salmon and steelhead 2023-24,2023-10-01,Bank,427.05,567.3166666666667,0.7527541937189693
Lower Cowlitz salmon and steelhead 2023-24,2023-10-01,Boat,140.26666666666668,567.3166666666667,0.24724580628103057
Lower Cowlitz salmon and steelhead 2023-24,2023-10-08,Bank,116.45,162.51666666666668,0.7165418931391652
Lower Cowlitz salmon and steelhead 2023-24,2023-10-08,Boat,46.06666666666667,162.51666666666668,0.2834581068608348
Lower Cowlitz salmon and steelhead 2023-24,2023-10-15,Bank,124.5,208.1,0.5982700624699664
Lower Cowlitz salmon and steelhead 2023-24,2023-10-15,Boat,83.6,208.1,0.4017299375300336
Lower Cowlitz salmon and steelhead 2023-24,2023-10-22,Bank,163.36666666666667,208.3,0.7842854856777084
Lower Cowlitz salmon and steelhead 2023-24,2023-10-22,Boat,44.93333333333334,208.3,0.21571451432229158
Lower Cowlitz salmon and steelhead 2023-24,2023-10-29,Bank,94.83333333333333,143.25,0.6620127981384526
Lower Cowlitz salmon and steelhead 2023-24,2023-10-29,Boat,48.41666666666667,143.25,0.33798720186154746
Lower Cowlitz salmon and steelhead 2023-24,2023-11-05,Bank,131.53333333333333,131.53333333333333,1
Lower Cowlitz salmon and steelhead 2023-24,2023-11-12,Bank,157.86666666666667,181.25,0.8709885057471265
Lower Cowlitz salmon and steelhead 2023-24,2023-11-12,Boat,23.383333333333333,181.25,0.12901149425287356
Lower Cowlitz salmon and steelhead 2023-24,2023-11-19,Bank,49.31666666666666,49.31666666666666,1
Lower Cowlitz salmon and steelhead 2023-24,2023-12-03,Bank,17.033333333333335,17.033333333333335,1
Lower Cowlitz salmon and steelhead 2023-24,2023-12-10,Bank,15.766666666666666,15.766666666666666,1
Lower Cowlitz salmon and steelhead 2023-24,2023-12-17,Bank,14.25,14.25,1
Lower Cowlitz salmon and steelhead 2023-24,2023-12-24,Bank,39.016666666666666,77.15,0.5057247785698854
Lower Cowlitz salmon and steelhead 2023-24,2023-12-24,Boat,38.13333333333333,77.15,0.49427522143011443
Lower Cowlitz salmon and steelhead 2023-24,2023-12-31,Bank,45.63333333333333,75.81666666666666,0.6018905253901957
Lower Cowlitz salmon and steelhead 2023-24,2023-12-31,Boat,30.183333333333334,75.81666666666666,0.3981094746098044
Lower Cowlitz salmon and steelhead 2023-24,2024-01-07,Bank,29.65,64.1,0.4625585023400936
Lower Cowlitz salmon and steelhead 2023-24,2024-01-07,Boat,34.45,64.1,0.5374414976599065
Lower Cowlitz salmon and steelhead 2023-24,2024-01-14,Bank,68.65,179.26666666666665,0.3829490516920789
Lower Cowlitz salmon and steelhead 2023-24,2024-01-14,Boat,110.61666666666666,179.26666666666665,0.6170509483079212
Lower Cowlitz salmon and steelhead 2023-24,2024-01-21,Bank,312.15,672.65,0.4640600609529473
Lower Cowlitz salmon and steelhead 2023-24,2024-01-21,Boat,360.5,672.65,0.5359399390470527
Lower Cowlitz salmon and steelhead 2023-24,2024-01-28,Bank,289.56666666666666,594.8,0.4868303071060301
Lower Cowlitz salmon and steelhead 2023-24,2024-01-28,Boat,305.23333333333335,594.8,0.5131696928939701
Lower Cowlitz salmon and steelhead 2023-24,2024-02-04,Bank,122.58333333333334,640.4166666666667,0.19141184124918673
Lower Cowlitz salmon and steelhead 2023-24,2024-02-04,Boat,517.8333333333334,640.4166666666667,0.8085881587508132
Lower Cowlitz salmon and steelhead 2023-24,2024-02-11,Bank,306.55,623.0833333333334,0.49198876554767956
Lower Cowlitz salmon and steelhead 2023-24,2024-02-11,Boat,316.53333333333336,623.0833333333334,0.5080112344523204
Lower Cowlitz salmon and steelhead 2023-24,2024-02-18,Bank,589.5833333333334,1260.65,0.467682015891273
Lower Cowlitz salmon and steelhead 2023-24,2024-02-18,Boat,671.0666666666666,1260.65,0.5323179841087269
Lower Cowlitz salmon and steelhead 2023-24,2024-02-25,Bank,248.53333333333333,870.2333333333333,0.2855939020186157
Lower Cowlitz salmon and steelhead 2023-24,2024-02-25,Boat,621.7,870.2333333333333,0.7144060979813843
Lower Cowlitz salmon and steelhead 2023-24,2024-03-03,Bank,133.43333333333334,268.4,0.49714356681569805
Lower Cowlitz salmon and steelhead 2023-24,2024-03-03,Boat,134.96666666666667,268.4,0.5028564331843021
Lower Cowlitz salmon and steelhead 2023-24,2024-03-10,Bank,239.83333333333334,897.6500000000001,0.2671791158395068
Lower Cowlitz salmon and steelhead 2023-24,2024-03-10,Boat,657.8166666666667,897.6500000000001,0.7328208841604931
Lower Cowlitz salmon and steelhead 2023-24,2024-03-17,Bank,472.6,1526.5500000000002,0.30958697717074446
Lower Cowlitz salmon and steelhead 2023-24,2024-03-17,Boat,1053.95,1526.5500000000002,0.6904130228292554
Lower Cowlitz salmon and steelhead 2023-24,2024-03-24,Bank,391.76666666666665,1524,0.2570647419072616
Lower Cowlitz salmon and steelhead 2023-24,2024-03-24,Boat,1132.2333333333333,1524,0.7429352580927384
Lower Cowlitz salmon and steelhead 2023-24,2024-03-31,Bank,398.76666666666665,763.1333333333333,0.5225386564165283
Lower Cowlitz salmon and steelhead 2023-24,2024-03-31,Boat,364.3666666666667,763.1333333333333,0.47746134358347164
Lower Cowlitz salmon and steelhead 2023-24,2024-04-07,Bank,393.26666666666665,456.9,0.8607280951338732
Lower Cowlitz salmon and steelhead 2023-24,2024-04-07,Boat,63.63333333333333,456.9,0.1392719048661268
Lower Cowlitz salmon and steelhead 2023-24,2024-04-14,Bank,33.95,33.95,1
Lower Cowlitz salmon and steelhead 2023-24,2024-04-21,Bank,134.95,134.95,1
Lower Cowlitz salmon and steelhead 2023-24,2024-04-28,Bank,68.11666666666666,114.44999999999999,0.5951652832386778
Lower Cowlitz salmon and steelhead 2023-24,2024-04-28,Boat,46.333333333333336,114.44999999999999,0.4048347167613223
Lower Cowlitz salmon and steelhead 2023-24,2024-05-05,Bank,116.05,142.1,0.8166783954961295
Lower Cowlitz salmon and steelhead 2023-24,2024-05-05,Boat,26.05,142.1,0.18332160450387053
Lower Cowlitz salmon and steelhead 2023-24,2024-05-12,Bank,66.13333333333334,75.16666666666667,0.8798226164079823
Lower Cowlitz salmon and steelhead 2023-24,2024-05-12,Boat,9.033333333333333,75.16666666666667,0.12017738359201773
Lower Cowlitz salmon and steelhead 2023-24,2024-05-19,Bank,72.13333333333334,72.13333333333334,1
Lower Cowlitz salmon and steelhead 2023-24,2024-05-26,Bank,131.13333333333333,251.7,0.5209905972718845
Lower Cowlitz salmon and steelhead 2023-24,2024-05-26,Boat,120.56666666666666,251.7,0.4790094027281155
Lower Cowlitz salmon and steelhead 2023-24,2024-06-02,Bank,40.266666666666666,120.53333333333332,0.334070796460177
Lower Cowlitz salmon and steelhead 2023-24,2024-06-02,Boat,80.26666666666665,120.53333333333332,0.665929203539823
Lower Cowlitz salmon and steelhead 2023-24,2024-06-09,Bank,63.699999999999996,164.21666666666667,0.38790216177813863
Lower Cowlitz salmon and steelhead 2023-24,2024-06-09,Boat,100.51666666666667,164.21666666666667,0.6120978382218614
Lower Cowlitz salmon and steelhead 2023-24,2024-06-16,Bank,127.55,533.2166666666667,0.23920857687619165
Lower Cowlitz salmon and steelhead 2023-24,2024-06-16,Boat,405.6666666666667,533.2166666666667,0.7607914231238083
Lower Cowlitz salmon and steelhead 2023-24,2024-06-23,Bank,114.81666666666666,367.6166666666667,0.3123271523779299
Lower Cowlitz salmon and steelhead 2023-24,2024-06-23,Boat,252.8,367.6166666666667,0.6876728476220701
Lower Cowlitz salmon and steelhead 2023-24,2024-06-30,Bank,147.96666666666667,495.7833333333333,0.29845026389215723
Lower Cowlitz salmon and steelhead 2023-24,2024-06-30,Boat,347.81666666666666,495.7833333333333,0.7015497361078429
Lower Cowlitz salmon and steelhead 2023-24,2024-07-07,Bank,31.133333333333333,263.93333333333334,0.117959080575903
Lower Cowlitz salmon and steelhead 2023-24,2024-07-07,Boat,232.79999999999998,263.93333333333334,0.8820409194240969
Lower Cowlitz salmon and steelhead 2023-24,2024-07-14,Bank,63.583333333333336,111.65,0.5694879832810867
Lower Cowlitz salmon and steelhead 2023-24,2024-07-14,Boat,48.06666666666666,111.65,0.4305120167189132
Lower Cowlitz salmon and steelhead 2023-24,2024-07-21,Bank,150.85,316.51666666666665,0.47659417618872096
Lower Cowlitz salmon and steelhead 2023-24,2024-07-21,Boat,165.66666666666666,316.51666666666665,0.523405823811279
Lower Cowlitz salmon and steelhead 2023-24,2024-07-28,Bank,76.8,300.09999999999997,0.2559146951016328
Lower Cowlitz salmon and steelhead 2023-24,2024-07-28,Boat,223.29999999999998,300.09999999999997,0.7440853048983672
Naselle winter steelhead 2022,2022-01-02,Bank,36.166666666666664,36.166666666666664,1
Naselle winter steelhead 2022,2022-01-09,Bank,85.73333333333333,85.73333333333333,1
Naselle winter steelhead 2022,2022-01-16,Bank,143.4,143.4,1
Naselle winter steelhead 2022,2022-01-23,Bank,114.95,140.95,0.8155374246186592
Naselle winter steelhead 2022,2022-01-23,Boat,26,140.95,0.18446257538134092
Naselle winter steelhead 2022,2022-01-30,Bank,78.58333333333333,78.58333333333333,1
Naselle winter steelhead 2022,2022-02-06,Bank,43.166666666666664,48.666666666666664,0.886986301369863
Naselle winter steelhead 2022,2022-02-06,Boat,5.5,48.666666666666664,0.113013698630137
Naselle winter steelhead 2022,2022-02-13,Bank,136.26666666666668,136.26666666666668,1
Naselle winter steelhead 2022,2022-02-20,Bank,89.5,99.96666666666667,0.895298432810937
Naselle winter steelhead 2022,2022-02-20,Boat,10.466666666666667,99.96666666666667,0.10470156718906302
Naselle winter steelhead 2022,2022-02-27,Bank,38.2,38.2,1
Naselle winter steelhead 2022-23,2022-12-18,Bank,46.61666666666667,46.61666666666667,1
Naselle winter steelhead 2022-23,2022-12-25,Bank,27.2,27.2,1
Naselle winter steelhead 2022-23,2023-01-01,Bank,30.616666666666667,30.616666666666667,1
Naselle winter steelhead 2022-23,2023-01-08,Bank,94.08333333333333,94.08333333333333,1
Naselle winter steelhead 2022-23,2023-01-15,Bank,72.13333333333333,72.13333333333333,1
Naselle winter steelhead 2022-23,2023-01-22,Bank,107.6,107.6,1
Naselle winter steelhead 2022-23,2023-01-29,Bank,89.68333333333334,89.68333333333334,1
Naselle winter steelhead 2022-23,2023-02-05,Bank,83.36666666666667,83.36666666666667,1
Naselle winter steelhead 2022-23,2023-02-12,Bank,107.78333333333333,107.78333333333333,1
Naselle winter steelhead 2022-23,2023-02-19,Bank,91.21666666666667,91.21666666666667,1
Naselle winter steelhead 2022-23,2023-02-26,Bank,65.66666666666667,65.66666666666667,1
Naselle winter steelhead 2022-23,2023-03-05,Bank,162.85,162.85,1
Naselle winter steelhead 2022-23,2023-03-12,Bank,118.43333333333334,118.43333333333334,1
Naselle winter steelhead 2022-23,2023-03-19,Bank,101.68333333333334,101.68333333333334,1
Naselle winter steelhead 2022-23,2023-03-26,Bank,27.55,27.55,1
Naselle winter steelhead 2023-24,2023-11-26,Bank,33.31666666666666,33.31666666666666,1
Naselle winter steelhead 2023-24,2023-12-03,Bank,84.78333333333333,84.78333333333333,1
Naselle winter steelhead 2023-24,2023-12-10,Bank,111.26666666666667,156.75,0.7098351940457204
Naselle winter steelhead 2023-24,2023-12-10,Boat,45.483333333333334,156.75,0.2901648059542796
Naselle winter steelhead 2023-24,2023-12-17,Bank,235.98333333333332,265.71666666666664,0.8881013610989149
Naselle winter steelhead 2023-24,2023-12-17,Boat,29.733333333333334,265.71666666666664,0.11189863890108513
Naselle winter steelhead 2023-24,2023-12-24,Bank,311.95,365.5333333333333,0.853410541674266
Naselle winter steelhead 2023-24,2023-12-24,Boat,53.583333333333336,365.5333333333333,0.1465894583257341
Naselle winter steelhead 2023-24,2023-12-31,Bank,61.85,91.96666666666667,0.6725262776368249
Naselle winter steelhead 2023-24,2023-12-31,Boat,30.116666666666667,91.96666666666667,0.32747372236317507
Naselle winter steelhead 2023-24,2024-01-07,Bank,18.933333333333334,18.933333333333334,1
Naselle winter steelhead 2023-24,2024-01-14,Bank,147.56666666666666,238.38333333333333,0.6190309725232469
Naselle winter steelhead 2023-24,2024-01-14,Boat,90.81666666666666,238.38333333333333,0.38096902747675315
Naselle winter steelhead 2023-24,2024-01-21,Bank,15.466666666666667,15.466666666666667,1
Naselle winter steelhead 2023-24,2024-01-28,Bank,77.43333333333334,110.33333333333334,0.7018126888217523
Naselle winter steelhead 2023-24,2024-01-28,Boat,32.9,110.33333333333334,0.2981873111782477
Naselle winter steelhead 2023-24,2024-02-04,Bank,76.64999999999999,151.89999999999998,0.5046082949308756
Naselle winter steelhead 2023-24,2024-02-04,Boat,75.25,151.89999999999998,0.4953917050691245
Naselle winter steelhead 2023-24,2024-02-11,Bank,102.33333333333333,148.93333333333334,0.6871083258728737
