fishery_name,week,combined_type,hours,total_hours,prop
Quillayute winter steelhead 2024-25,2025-03-23,Guided-Bank,162.31666666666666,487.15,0.33319648294502036
Quillayute winter steelhead 2024-25,2025-03-23,Guided-Boat,164.53333333333333,487.15,0.33774675835642687
Quillayute winter steelhead 2024-25,2025-03-23,Unguided-Bank,123.86666666666666,487.15,0.254268021485511
Quillayute winter steelhead 2024-25,2025-03-23,Unguided-Boat,36.43333333333334,487.15,0.07478873721304186
Quillayute winter steelhead 2024-25,2025-03-30,Guided-Bank,18.133333333333333,394.16666666666663,0.04600422832980973
Quillayute winter steelhead 2024-25,2025-03-30,Guided-Boat,229.23333333333332,394.16666666666663,0.5815644820295983
Quillayute winter steelhead 2024-25,2025-03-30,Unguided-Bank,47.4,394.16666666666663,0.12025369978858352
Quillayute winter steelhead 2024-25,2025-03-30,Unguided-Boat,99.4,394.16666666666663,0.2521775898520085
Quillayute winter steelhead 2025-26,2025-11-30,Guided-Bank,8.083333333333334,595.15,0.013582010137500352
Quillayute winter steelhead 2025-26,2025-11-30,Guided-Boat,41.56666666666666,595.15,0.06984233666582654
Quillayute winter steelhead 2025-26,2025-11-30,Unguided-Bank,431.85,595.15,0.7256153910778796
Quillayute winter steelhead 2025-26,2025-11-30,Unguided-Boat,113.65,595.15,0.1909602621187936
Quillayute winter steelhead 2025-26,2025-12-07,Guided-Bank,2,258.9166666666667,0.007724493080141615
Quillayute winter steelhead 2025-26,2025-12-07,Guided-Boat,0,258.9166666666667,0
Quillayute winter steelhead 2025-26,2025-12-07,Unguided-Bank,256.9166666666667,258.9166666666667,0.9922755069198583
Quillayute winter steelhead 2025-26,2025-12-07,Unguided-Boat,0,258.9166666666667,0
Quillayute winter steelhead 2025-26,2025-12-14,Guided-Bank,0,322.48333333333335,0
Quillayute winter steelhead 2025-26,2025-12-14,Guided-Boat,26.700000000000003,322.48333333333335,0.08279497648457285
Quillayute winter steelhead 2025-26,2025-12-14,Unguided-Bank,275.98333333333335,322.48333333333335,0.8558065016279911
Quillayute winter steelhead 2025-26,2025-12-14,Unguided-Boat,19.799999999999997,322.48333333333335,0.06139852188743603
Quillayute winter steelhead 2025-26,2025-12-21,Guided-Bank,0,160.5,0
Quillayute winter steelhead 2025-26,2025-12-21,Guided-Boat,0,160.5,0
Quillayute winter steelhead 2025-26,2025-12-21,Unguided-Bank,87.73333333333333,160.5,0.5466251298027
Quillayute winter steelhead 2025-26,2025-12-21,Unguided-Boat,72.76666666666667,160.5,0.4533748701973001
Quillayute winter steelhead 2025-26,2025-12-28,Guided-Bank,0,726.8166666666667,0
Quillayute winter steelhead 2025-26,2025-12-28,Guided-Boat,111.46666666666667,726.8166666666667,0.1533628379462955
Quillayute winter steelhead 2025-26,2025-12-28,Unguided-Bank,472.78333333333336,726.8166666666667,0.650484991630168
Quillayute winter steelhead 2025-26,2025-12-28,Unguided-Boat,142.56666666666666,726.8166666666667,0.19615217042353641
Quillayute winter steelhead 2025-26,2026-01-04,Guided-Bank,6.5,503.85,0.01290066488042076
Quillayute winter steelhead 2025-26,2026-01-04,Guided-Boat,80.56666666666666,503.85,0.15990208726142038
Quillayute winter steelhead 2025-26,2026-01-04,Unguided-Bank,211.15,503.85,0.4190731368462836
Quillayute winter steelhead 2025-26,2026-01-04,Unguided-Boat,205.63333333333333,503.85,0.4081241110118752
Quillayute winter steelhead 2025-26,2026-01-11,Guided-Bank,0,249.95,0
Quillayute winter steelhead 2025-26,2026-01-11,Guided-Boat,77.86666666666666,249.95,0.3115289724611589
Quillayute winter steelhead 2025-26,2026-01-11,Unguided-Bank,68.86666666666667,249.95,0.2755217710208709
Quillayute winter steelhead 2025-26,2026-01-11,Unguided-Boat,103.21666666666667,249.95,0.41294925651797026
Quillayute winter steelhead 2025-26,2026-01-18,Guided-Bank,66,637,0.10361067503924647
Quillayute winter steelhead 2025-26,2026-01-18,Guided-Boat,172.56666666666666,637,0.2709052851909995
Quillayute winter steelhead 2025-26,2026-01-18,Unguided-Bank,237.85,637,0.37339089481946625
Quillayute winter steelhead 2025-26,2026-01-18,Unguided-Boat,160.58333333333334,637,0.25209314495028784
Quillayute winter steelhead 2025-26,2026-01-25,Guided-Bank,77.33333333333333,257.3833333333333,0.3004597552289063
Quillayute winter steelhead 2025-26,2026-01-25,Guided-Boat,41.7,257.3833333333333,0.16201515249627665
Quillayute winter steelhead 2025-26,2026-01-25,Unguided-Bank,85.81666666666666,257.3833333333333,0.3334196723434566
Quillayute winter steelhead 2025-26,2026-01-25,Unguided-Boat,52.53333333333333,257.3833333333333,0.2041054199313605
Quillayute winter steelhead 2025-26,2026-02-01,Guided-Bank,11.116666666666667,790.7333333333333,0.014058679706601468
Quillayute winter steelhead 2025-26,2026-02-01,Guided-Boat,331.8666666666667,790.7333333333333,0.41969479807773374
Quillayute winter steelhead 2025-26,2026-02-01,Unguided-Bank,257.51666666666665,790.7333333333333,0.32566815614197786
Quillayute winter steelhead 2025-26,2026-02-01,Unguided-Boat,190.23333333333335,790.7333333333333,0.24057836607368688
Quillayute winter steelhead 2025-26,2026-02-08,Guided-Bank,109.26666666666667,742.8333333333334,0.14709445815571012
Quillayute winter steelhead 2025-26,2026-02-08,Guided-Boat,152.4,742.8333333333334,0.20516042180839128
Quillayute winter steelhead 2025-26,2026-02-08,Unguided-Bank,172.48333333333335,742.8333333333334,0.23219654476105003
Quillayute winter steelhead 2025-26,2026-02-08,Unguided-Boat,308.68333333333334,742.8333333333334,0.41554857527484856
Quillayute winter steelhead 2025-26,2026-02-15,Guided-Bank,71.93333333333334,597.7833333333333,0.12033345415005438
Quillayute winter steelhead 2025-26,2026-02-15,Guided-Boat,117.71666666666667,597.7833333333333,0.19692196169180584
Quillayute winter steelhead 2025-26,2026-02-15,Unguided-Bank,220.4,597.7833333333333,0.36869545822064853
Quillayute winter steelhead 2025-26,2026-02-15,Unguided-Boat,187.73333333333335,597.7833333333333,0.31404912593749135
Quillayute winter steelhead 2025-26,2026-02-22,Guided-Bank,257.3666666666667,1161.9166666666667,0.22150182887470415
Quillayute winter steelhead 2025-26,2026-02-22,Guided-Boat,329.06666666666666,1161.9166666666667,0.28321021301011257
Quillayute winter steelhead 2025-26,2026-02-22,Unguided-Bank,258.1333333333333,1161.9166666666667,0.22216165817973174
Quillayute winter steelhead 2025-26,2026-02-22,Unguided-Boat,317.35,1161.9166666666667,0.27312629993545146
Quillayute winter steelhead 2025-26,2026-03-01,Guided-Bank,163,829.0833333333333,0.1966026736355413
Quillayute winter steelhead 2025-26,2026-03-01,Guided-Boat,182.16666666666666,829.0833333333333,0.219720574932154
Quillayute winter steelhead 2025-26,2026-03-01,Unguided-Bank,226.53333333333333,829.0833333333333,0.27323349080309584
Quillayute winter steelhead 2025-26,2026-03-01,Unguided-Boat,257.3833333333333,829.0833333333333,0.31044326062920896
Quillayute winter steelhead 2025-26,2026-03-08,Guided-Bank,152.45000000000002,839.6666666666667,0.18156014291385472
Quillayute winter steelhead 2025-26,2026-03-08,Guided-Boat,396.7166666666667,839.6666666666667,0.4724692338229456
Quillayute winter steelhead 2025-26,2026-03-08,Unguided-Bank,34.1,839.6666666666667,0.04061135371179039
Quillayute winter steelhead 2025-26,2026-03-08,Unguided-Boat,256.4,839.6666666666667,0.30535926955140924
Quillayute winter steelhead 2025-26,2026-03-15,Guided-Bank,64.61666666666666,760.1833333333333,0.08500142509482361
Quillayute winter steelhead 2025-26,2026-03-15,Guided-Boat,252.78333333333333,760.1833333333333,0.33252943368924165
Quillayute winter steelhead 2025-26,2026-03-15,Unguided-Bank,253.81666666666666,760.1833333333333,0.33388875490561487
Quillayute winter steelhead 2025-26,2026-03-15,Unguided-Boat,188.96666666666667,760.1833333333333,0.2485803863103199
Quillayute winter steelhead 2025-26,2026-03-22,Guided-Bank,43.233333333333334,902.7166666666666,0.047892472721230366
Quillayute winter steelhead 2025-26,2026-03-22,Guided-Boat,453.8333333333333,902.7166666666666,0.5027417240551668
Quillayute winter steelhead 2025-26,2026-03-22,Unguided-Bank,144,902.7166666666666,0.15951849048243266
Quillayute winter steelhead 2025-26,2026-03-22,Unguided-Boat,261.65,902.7166666666666,0.28984731274117015
